user_id,item_id
131628350,32690288
131615036,100275328
3959461,214103247
30527130,59006048
113681975,10181726
39042380,280997032
55974854,265731565
55396223,24925699
140386565,28848615
117827562,243851117
140386565,257723373
119271726,3285837
105360272,270739994
122531057,224028895
106240256,387761794
3239164,11491775
125528876,142690747
63112346,146756598
35918897,132410235
51324109,190939998
50626330,353245254
118468158,256559417
11373921,21472955
33251956,223010608
127351050,135193973
125445140,147668294
26511724,264229220
17380846,215191427
28011077,61679703
32105782,269063064
44494127,376602230
25647154,215013466
20231406,134610697
16796200,246749428
133380155,32048332
57874071,197287563
139057666,360339644
23503303,104161363
140834174,110929914
54383042,365259772
34539613,180516150
48433227,49909570
127137324,160159652
113873837,297949448
14969215,383346940
103751368,105156296
113084363,235540502
117817050,111673413
115988195,374340607
31762399,317297573
121883405,137359167
29026196,271039166
118468158,37634806
33381001,161307339
132159746,305104813
104042599,324883433
48790890,384922916
43465702,41267935
44140544,365954168
117827562,102518861
110083351,47169096
61066616,296632419
117827562,191310033
59556336,165824978
45850880,207562686
115953572,210089691
104998078,390065600
47289971,129410424
61504511,73257579
125936322,23622479
137935026,298975046
16796200,244588155
42096946,386241735
49818651,10191508
42295282,89969441
112101175,181598192
114883550,253385459
129976734,93662492
117340109,270013324
18870787,189534352
41172046,96603513
23688622,93428599
23272774,188855571
10763160,207975687
12361452,214391460
112392445,74068932
13466895,381729073
124651205,254150728
3258715,54004288
131864126,65820184
49818651,131361931
13918209,176992130
24360304,126632253
14969215,359916772
14077323,60089386
38244260,364329740
126497562,32012106
26593861,299602348
57456432,121878790
38363849,124485677
44494127,159657551
25132855,253621508
25337005,202052064
110329285,126384452
30168030,14975729
49874787,146622258
48559665,104405626
17562880,106949192
46618733,259247328
16830811,56112296
62189225,184451121
36411518,402417566
60690377,375538305
134325108,73639696
111111136,299051658
116448659,19616324
32833684,235644552
49818651,385533430
115739846,116104831
16300951,48919163
119604288,120509217
17069695,144137983
136757913,120290627
35080081,59407499
137378340,169402261
26274274,287965242
122040080,365298338
18127666,307291906
100925722,366882456
34451080,278763172
140285492,317885353
11671050,74225416
49669986,178817410
42288637,132525077
110434999,209388909
56639103,89101862
51305527,213482111
59436,101235639
63051743,226077176
13466895,358669472
23845120,355140852
114885602,23257169
47893772,31091077
29375912,314322257
3592723,130179234
104009491,38510766
20231406,209063561
112382503,101268199
136413645,280610971
105374945,154348166
105961475,304105338
15892324,142780998
110977318,121437942
22545810,297676025
134236257,290033375
64546497,223731803
24211879,333675825
48378951,300459512
47334134,80233719
50665708,349481120
126584133,77163048
49874787,344434329
50099527,273968644
129861900,299838713
16300951,303117315
120386956,97041394
63614984,111986049
36188969,225771126
113077148,29197588
50226808,202728887
132755942,373631390
23409916,202617672
125096951,192976897
103794013,323744975
120599965,289950118
124127045,262336339
132915167,277170781
57894069,167472054
15269542,132119078
49337502,201570453
55172237,224966774
5607983,285413494
131632535,73016400
122754578,276883316
140483078,374007124
14640189,6723019
141934553,283154855
108866405,62869932
115132373,22447629
142411581,162338624
112847398,241758763
3037702,299107009
49735239,51203432
28049642,261453076
126770922,308739768
48655902,388760673
111013189,226097888
121940075,3822398
106240256,187422251
37100390,240129991
30411033,337764897
116340014,170074148
64733580,118123264
108308639,307792517
42291292,314840652
117038282,62523927
48655902,71711645
32079118,232266720
117291728,282809224
107713439,283263729
118444341,244081947
113598995,56659811
116823443,229257963
64445937,287181482
116939540,295600442
34577005,297585827
48191511,221244804
37018769,381368659
54790616,66496297
134998335,272784733
123183428,39289578
13826802,377229070
22770609,95311997
50346178,300235089
130832591,341278802
64889520,315676951
29138075,275293053
38028824,86717513
34769323,88579001
38714774,324344697
142050543,204181140
124813508,321699529
47456582,311897576
133288877,275074823
136058991,165035985
46226720,111889864
41461447,237312348
109073663,37282361
100743346,327396158
35753411,23512804
131694,381327323
1211491,298164939
59860956,171803308
111408175,357999879
110946571,330926317
106303595,105247979
26766913,295810023
107398628,185101140
14019858,373278558
111311287,245836111
16796200,60756952
36263717,114175151
36375425,146289939
108163094,368855087
45542840,357970913
101577352,263646835
41936872,183798732
137382354,343963503
102115747,182382838
128760885,185690789
141020627,114153940
122485421,338917030
103950217,379914713
112077874,244911327
64494192,243378796
125528876,129149731
34451080,48596191
130604306,217407771
132424760,94765580
108034286,195993872
121068191,315117031
13317633,143758330
12473103,248284997
33759268,344163047
106947215,352499302
102208873,69281737
133380155,165145101
20231406,164232165
135317427,72000088
125069510,102069211
41835343,279267808
62660057,2535338
5603765,58422595
54068243,189786547
21845676,247759293
35206417,270725737
30660351,41775073
102616570,86980283
11817669,229024179
2228206,114488075
25428250,118770909
131632535,269804779
49235565,281187080
122040080,363737438
129520929,10682677
48144054,149698262
138589540,280568478
15277945,138930077
108049880,247906664
59556336,120036589
102721486,348461700
33949249,401770502
43231261,35599909
20231406,92281143
108049880,44633342
106206683,217514104
5943074,23946371
28198619,161591464
34071232,41704073
44410109,78839857
115988195,117651145
25337005,239548487
13032018,307702328
62027162,255497286
1246228,386560349
48559665,347457282
21999564,212908469
128441868,136313542
134327445,33880405
119233992,327928797
59338848,178283149
139014412,282747397
101490976,208991770
111174406,147115792
32635471,58727293
21791661,385216472
106466123,70130984
131351195,52375906
102030700,372318596
59165397,9819823
28011077,133947097
59860956,119661615
64860450,206212804
141119624,239317906
132894008,290395510
102730126,236845743
113414540,235552823
132432194,92431073
50936023,91613263
14619816,135033652
114885602,332733138
39267725,98153571
138003363,224062650
108518123,135431348
132159746,367778393
14073732,149394141
55396223,355686868
29903504,177992560
17197201,12445979
119742135,11087163
133000376,402168645
132626507,23327691
134998335,280470905
112677034,385137340
21246981,83802744
133397231,85090496
52559030,33144787
11229381,231006925
28591349,333778412
137935026,199976740
132541898,83712460
132541898,66873312
45986348,244141677
52403660,221297535
1211491,152859046
116250869,261660497
45896480,60046513
124813508,290304551
16299823,18810152
48790890,20650412
38144945,95381598
26344771,321163418
58787139,161650151
133380155,254103138
105503993,347023852
49024095,336012447
23566003,82847765
44410109,22757326
101878519,245881056
19258427,206860370
3777256,139005550
42966754,369773001
108049880,379495252
134238708,239838328
122573408,360106723
16830811,112724793
50778889,173678768
105813059,39345008
59033235,132847392
31203388,30924476
32236243,320408926
105315608,386436338
123249113,346578581
112101175,43467671
16401055,307932707
47084909,331797771
63956117,379039263
110840986,258125314
107397611,375443673
32079118,261816483
142411581,162840087
3577960,325484472
140233313,192983608
64058801,110853320
17408911,175028167
32232253,149457692
21864486,87784718
43121491,17860127
136881468,92431997
22766481,343486880
134180133,247422361
112134658,136240313
20629176,334266126
28152449,272025077
18366415,224715811
15993055,196469443
37712171,399747077
27831488,57661436
118468158,41934019
126770922,368405162
47588459,194701908
16797616,140916630
130604306,166391660
26494840,274868197
57943248,105194151
127004754,313503366
11436462,341506092
132190022,210440469
114885602,192261158
64832715,282613326
112847398,80432162
110239930,91339942
2173783,234484541
51963707,134956147
35944238,335846318
55396223,306606900
49874787,345717521
133380155,215264638
10009233,320896726
58452138,240571236
13975266,304940764
100198255,371505655
21737559,347984772
19699436,161115128
64494192,233076719
15752995,174565388
29860619,87292404
27677108,201230121
2171674,46110325
137485308,207722412
134161380,295612425
18856090,345718328
23688622,188584122
11436462,318221540
105360272,221655788
36529724,306381002
112721758,190793069
136154031,309558748
24050440,320313798
112321912,134410583
20395236,320719780
63914735,59288714
107688950,164541904
64974210,196805891
124984382,351906981
123450950,386677490
44001851,160522074
131672492,68399272
47891435,109670300
125445140,216590134
111168340,79990024
100764607,377529858
52941182,29182026
5069081,53876788
108708731,224548880
15225481,374214353
105744281,387407887
12361452,106310603
6302237,324911580
119377710,312580064
57149409,330820187
132764240,106892232
55598654,120108194
57860310,48285393
3239107,137687622
63698318,213489061
113414540,358577374
61537652,105942658
29215901,37574444
13427061,122773344
123762125,271499185
34676425,294230188
33405685,61190649
18870787,302086931
119377710,227548178
49683903,75951816
42570922,162743460
3444136,187116091
132142898,36114817
135378246,112189655
58874337,31033221
114883550,225567983
3239107,291693799
15603562,287671296
113598995,9724232
10591638,297897393
134998335,193825349
23010598,328315615
117827562,334102599
64832715,250655978
54726857,197870784
17891326,145174879
121568891,241072026
120091627,178403212
100572118,53207020
129397866,11114609
121918439,209627919
59683491,45644573
11485800,33985447
52671560,349867326
103750921,101140330
125923293,385138514
35632607,238589408
11043927,181070822
61710557,389825957
106417583,174161612
36931322,207560455
32176885,81003831
22078023,249541063
60882638,58081626
108049880,239997527
114922598,118808806
103147567,179136624
127351050,178567103
109440197,83830592
15459124,69195600
133008356,140680680
14477796,171078321
122836499,213356335
28979177,209749073
138142455,105857507
110948224,355719950
134238708,53686020
100233331,396825443
114885602,367916591
39654332,153430832
111311287,21520454
52244483,156708031
43466377,319961234
111348988,95381598
109022387,156524787
18019549,341180379
27880085,233005080
134241933,253877284
13114965,310699599
47940614,148245696
47671268,349522183
46586483,362524080
35483999,310066724
3444136,83591421
16401055,102716055
133106531,36551121
29138075,44113353
55514636,294918092
133848194,261400465
1996141,291848452
140285492,141222688
42384304,90980704
121568891,365806880
113598995,22329515
114370733,66476271
31459840,174796477
20629176,124728279
49874787,233736275
32619388,182233578
130245605,176569207
124061987,2440811
32201221,267855503
104068372,266754757
61837232,177468678
21791661,234731273
103304407,198039972
141622352,14237678
11244543,385729946
57894069,395138273
4298117,324155808
15752995,367719866
56162253,29857043
14307216,219624723
108870476,379266039
58874964,186161118
122531057,243405924
22625052,176749118
106751135,185961298
13466895,254124174
135301671,117809310
58836318,399070191
127916913,396293432
134088456,327045277
36555521,12905706
65105430,151422156
11391297,129050884
121857893,227685454
140763800,303625840
117689099,339240977
117034235,282383120
42580009,330020304
118468158,133525506
141701699,81074346
43140814,355586315
128753499,192686559
35064397,294452575
137507730,288804233
126672576,305471351
115283459,76173561
308109,218278602
31561630,45738572
111311287,219467362
6527867,85153216
38630573,346284591
110653123,346460051
65156859,327712044
64642563,269329111
20629176,302880872
2173783,71374006
112010557,282778129
112101175,366273193
32079118,183747469
116521127,344838411
41386699,338103224
137534145,20496844
117689099,81627403
42628528,189481845
114475283,51705944
36375425,402804298
29194001,396617875
65049834,320600295
49818651,299099583
112101175,369460917
13466895,152649441
120135586,42242056
54041681,155979957
55693229,209910117
106947215,272833643
32438218,40774363
50657932,274421533
5943074,139230531
141137969,4106738
23257726,78932551
120720976,267522713
26894059,26082508
107264414,27096722
58245228,70924344
26283142,251040738
108142517,34685617
131360063,274356956
132541898,383854295
107688950,67497453
133194734,288797456
120137695,117192872
33759268,354551634
114883550,61513774
47671268,248812982
115283459,148597690
10345350,176202352
20231406,256294796
116658314,91962231
22221198,295970715
45491153,363030529
104308549,304389555
1999096,199899074
17811184,211610634
51020539,208925287
40072066,179626600
21206283,147234419
4968401,340452466
62532170,16157227
128456094,119400486
19448864,154319394
131834567,297234757
135378474,115527839
29225615,121114529
141322373,228448019
58489269,126771263
36232343,322009923
37233131,183876559
3353347,124550852
11436462,24071701
17213677,342515350
117689099,30561751
12626139,371160074
47707964,253919195
47671268,72683620
134327445,59685072
26707063,221949202
140209853,353731064
58385640,352128466
29780294,247556498
64477035,400618588
140969822,326114350
124404281,202408075
64523469,151035970
13466895,12780506
48959130,361522294
123179813,151386439
135311784,77382132
32176885,1069999
128024751,122934739
128152467,143986176
20231406,7438621
41461447,394660664
114885602,17712037
14083845,143883108
58452138,155793378
128441868,176571127
113094647,55672605
2414425,62897583
39451835,199317518
109397288,272694685
25337005,86839801
126422070,111126771
129751560,320720303
35314933,169232614
105026093,243692490
35944238,346130728
11020158,157013608
4733666,224634408
30539523,34670567
36901706,292256345
128912448,53678937
60937346,262780078
44060903,227329521
10315164,52728742
123920609,211808982
17568352,31325800
12215373,240114821
101454268,201104559
126744954,318368335
5829062,40929427
46054628,149504393
62302802,396595445
62321270,60678472
100714423,360616856
125387207,392523858
15752995,38079091
31561630,96321228
186960,370787675
120285826,138644944
42711793,73921664
122040080,368156001
12473103,46465810
131353646,132343683
12257382,273788712
6224591,381191449
127240188,326269846
61188209,236638549
58399743,203123799
10364103,235644552
57269349,346143679
49552074,81127761
23749054,138313534
129237285,138139299
11020158,1341150
29126651,132212665
105688058,299199364
101847145,354772798
45351995,321050150
125528876,381549666
56579175,319797869
106361003,151281121
33949477,231527639
10238478,333849847
183987,228666670
25337005,126313845
124404281,206339491
51020539,231967973
111657607,141043979
134238708,360901627
29670638,39127560
29017898,402299954
126934137,25356134
15310570,51438881
115379102,139448933
33538654,402325676
119283378,286144216
24568834,404108466
116544383,403193001
140299709,66399540
11883765,378202448
61662470,197420907
123806825,295508568
109041596,247477238
133757576,115234539
14640189,71825584
40802089,250138552
137131725,130846245
18366415,94688125
61052741,12838770
14640189,79773072
30168030,155742488
103628659,285618694
114370733,364961300
34451080,344115716
15770902,255773889
126451905,38337144
18870787,328753435
32226301,169516994
124871600,324205946
135597549,136052002
5960915,296441275
25647154,173218120
36422153,294965222
101359807,251429675
51020539,172289706
111314602,171778981
59745300,188619000
134484330,193767061
17562880,247864088
14155881,327818754
41018134,28588687
133870172,365517879
41011798,71996677
39727157,47748061
35725961,262422574
129948486,377769314
30890403,293363397
64941279,139496704
19841993,246319078
40679596,251331569
64642563,206137940
22941073,74121719
124526615,144938741
36931322,56990984
36142799,181916478
40824670,307989771
137525448,57944339
4641860,192343552
126349146,164904745
109538120,351646400
49818651,337148799
121940075,136787321
105315608,31073638
125096951,51498251
47171936,150950031
46874411,65870418
18919144,403067612
120929743,384719309
33538654,391181268
42711793,118948527
57713538,381732224
42873856,184219558
27275005,43774322
20988891,204877175
18127666,403666867
106778951,54375951
61440764,227432831
4641860,252632136
108049880,192651385
132598646,302630516
135134661,21385488
25337005,194972083
44410109,32487429
25337005,129756638
129662025,58318748
44494127,284392022
48433227,206810248
3235573,175451542
56909352,143016395
14848069,30578629
30411033,375393711
48433227,25471080
45014690,127342453
26336311,271880426
5419484,302814650
127019322,239300140
15330397,149554027
141622352,32946137
52711016,214919475
6317090,196909746
49818651,140526246
26766913,255257525
62027162,184505121
20429025,130419937
25337005,238673856
13799559,225330597
51739127,293711278
19143445,101406720
62443661,113249470
114885602,167475052
5069024,174011468
48790890,347203363
135200142,56045931
55396223,174472432
5947064,215335564
38714774,77285816
133898378,284356504
22974328,304221368
30292383,350732788
103485109,194561492
46230335,230108606
52542581,158398561
136098606,371756700
20988891,192909141
24704413,290338345
42873856,67457624
6400070,341889939
60196916,232282611
133757576,138788525
104448961,156177449
30168030,130319161
138062871,278713271
122802170,45438516
121262927,95932986
3148546,354815253
127344690,350707768
40779082,355561745
104009491,233928794
117893601,233322376
104575660,86190878
38752394,292507495
122736404,101168117
6400070,291252982
23730268,322471996
49424301,229155273
13752315,227849804
41535706,397221221
35152402,281261225
29825003,351007588
62027162,284479758
100764094,159381371
33259537,362533611
135338118,29976195
121940075,218937215
42295282,338035579
59860956,379108961
122836499,74277029
142178805,298138510
134222724,31346835
5916203,27722664
113419319,70053514
55611377,239147813
141554363,143120536
49818651,307752525
45704744,182917652
29499215,76379097
114883550,402001976
43525076,111145556
101680957,89150376
50325088,166559479
138003363,375994332
119231085,383675502
29244653,184876360
45334496,343312709
41011798,195157416
56251560,10197457
15280372,258215707
17496544,264319013
23459986,46163464
29330987,293397929
110547514,361610247
43259809,35124424
20231406,87837085
19339901,83037799
27802109,121899577
114395642,163626795
120093736,213260250
20543265,193993915
122999483,215571134
37233131,174477553
59165397,253546275
33538654,86673875
44981399,378867308
32166145,85168217
15770902,198151747
139604638,355983626
106947215,121398582
61662470,226368683
30153405,393807441
130705664,137513311
50721190,336992775
127428036,68659491
15770902,261521310
127720662,43525916
61837232,189628092
42853003,19971408
64827438,165092334
101823100,337760373
135851928,261568133
108395084,286236683
2716114,221399769
116202794,34877682
16299823,312308383
20557197,397983790
139121209,78581231
412008,372630418
22743681,289224658
50757799,118663164
109451744,252977220
122688869,399262164
16694491,25796160
109328408,98295421
17414692,89046357
26491468,342884796
115132373,195738934
122357858,123339153
62970377,222403174
18307534,73639696
30791211,310594492
52542581,130388241
2171674,333154009
124984382,207449041
136297512,232862898
4412198,379740105
65115942,221393919
105902537,390464450
116823443,301589999
21293640,58660729
50936650,280477307
16002454,243322161
138140118,199128551
61066616,112505905
112508383,374956192
39641246,67389516
101465416,219296991
26412532,303408552
37625771,159486502
141934553,135275829
50862505,22061650
57963720,261854101
128919810,134269289
113414540,137089844
139604638,93169700
133094849,227431554
50114359,121260701
49167747,206286212
105961475,322003517
142242063,31525916
133833968,10228681
112721758,104805218
142411581,352508924
38630573,190212384
100764094,177382218
47958194,386793246
24843904,371027767
50780812,249654191
116592686,329018160
141137969,24526701
139018402,164793151
51739184,193287057
106765238,6868222
48790890,175815755
132159746,362062333
38900936,317902269
49818651,324373005
115086110,312182664
140112509,209716727
101680957,89635354
44421542,204582249
19258427,90791961
6444701,218842347
101680957,344386368
101577352,375898831
20208411,167350741
11522967,135563910
124967453,330592586
48163206,143763244
127453767,136669896
125484917,199106446
134088456,198313978
28176170,307590500
140791289,203561284
121940075,335456661
15225481,315199710
30138813,278113541
15459124,89930381
131915414,178054227
16431412,87906559
30127893,108509361
37982180,374030602
130832591,236805563
25337005,293012984
48433227,47530906
44256014,158015661
50240041,163003962
130832591,302585889
35516315,242498747
45429617,125672496
112721758,13127523
133629062,17874599
25337005,400488900
59165397,98890767
62561606,298078671
23956363,219020321
107063684,27064361
13167780,2106027
125172545,146079923
2055952,22439070
58138260,135079761
30657582,321646366
25337005,120660642
63623282,65359931
48790890,317472221
2625781,269314057
140834174,311013958
132541898,248830535
51134983,152397034
141442427,242088464
54188183,186730096
60489965,94037715
110047042,229472625
1446949,215008237
109775118,350102225
27263011,135586927
132565790,150823353
48060423,58900993
124832546,347574138
39131003,172434476
49519689,359598428
61440764,176389772
56911827,395747484
140948903,45766893
5101526,165840353
4419902,342525150
25090435,356328284
17167471,210856806
61936652,259852912
16088923,28747337
173019,197639096
23730268,386601307
102650143,166673990
100397503,181445753
61643261,33969293
44194718,85671121
109073663,196048605
54634253,289347746
18870787,51622483
104248411,291259087
62499773,200575097
110083351,255840998
18127666,332860417
55396223,93492662
24809533,132923345
29856206,85223187
109321520,43080451
137013552,342932432
14083845,229293214
42580009,154482818
63450515,35075570
52219151,328979459
38586020,328119439
110581771,273808263
4406018,42331584
104121736,265925633
121979828,301140488
58855527,369509781
35088004,241525217
112679713,325689733
108142574,161982397
102616570,46309151
22276293,374037353
124731074,19068635
123783614,126926651
58900317,161845085
64047083,81286222
15516592,171772882
140087621,265393490
136058991,81176723
111122512,9189030
36213191,144456187
141934553,47513408
58404006,42171084
132024668,311699874
138003363,174451217
113598995,156166704
13822014,104719437
132541898,162585052
49651266,312021488
14953003,241002351
29215901,278751119
17496544,186714200
27275005,254217577
35153476,347569888
105315608,332141928
101260069,211562602
20492946,47795202
48790890,243290054
13857093,86685550
126047058,38836189
62096384,97979350
15430282,330078740
129395757,32387938
139661068,403633730
107098478,112905178
121186592,112979018
45850880,260571531
108059195,296813335
6169004,221941655
128799099,47084091
16796200,303870951
141818090,134711063
110129533,401258504
63914735,91289994
15354232,21878971
63289262,10418090
2336722,321284334
1446949,107138545
15917473,105085003
47950157,27999781
29375912,35135858
17465512,13834609
22428027,89242693
112101175,239919847
47442251,190599612
42873856,59586835
130118906,379947488
60956726,216769721
129000003,1364961
118183398,201038711
36898583,92947565
118707318,100192219
15752995,183467260
37285880,343799284
111676246,201825664
45850880,258043228
20578059,387034769
135505926,163853573
48433227,181382746
16830811,81831624
13007142,282202069
141137969,391349880
132565790,236457959
49444128,315681309
34897837,273763921
55842521,363416588
106206683,9049701
115988195,102346757
54621395,335869352
111122512,274062412
6224591,250399636
53165003,300255904
40857925,313488886
140943878,91024540
104121736,281309210
101456947,39290770
58452138,225697064
133848194,30034172
26491468,80552457
49874787,284411623
39131003,119916003
30293799,351734870
110712415,248403525
121576268,299989854
51940907,114383855
118444341,283111605
5532080,351524578
17960959,238723351
112101175,89495495
2228206,212251798
169005,235773943
57350847,234829313
105961475,116264590
131553797,241048294
41469256,162794981
109326356,360459458
111430951,239900610
117812766,238804104
59610051,282607456
101982646,29517
59860956,318318346
123035069,99467983
22194714,80825840
140943878,225693864
119742135,99840223
126718359,43645692
104428489,393878652
36375425,145658012
53682461,65441762
104428489,28185424
114885602,266604126
61723472,200106437
51395497,404116889
20629176,295074811
25417216,88904196
13964289,161434507
37043321,39079268
50325088,325779249
132159746,205316937
20064282,369875217
135347670,323916073
24876817,55032833
45014690,14432561
131915414,30821217
131917352,66189388
48790890,388199780
4641860,194806029
41106748,168459504
140334842,302546037
126770922,84153910
36869660,126122879
59556336,361224814
132818255,193207598
128632713,318418147
29138075,244033004
4406018,115579796
125172545,288012034
107928728,7802433
54068243,99219851
12992670,232696170
122040080,92494921
43410835,343328434
44953112,306533681
111314602,370351518
123839396,179581285
112120555,310571673
38028824,351904813
101245648,54995808
43093516,398626798
22104801,332569845
101552272,309673397
34539613,77173659
47671268,148773458
107398628,47134694
2236438,376793596
3624631,330787554
11436462,279001300
116571539,246451307
42295282,84806089
50329876,264305345
130266524,402252111
52473899,375263908
26201404,70933811
124832546,190533857
108485978,384884104
115165286,167550774
118468158,62079279
38714774,314589833
116118341,52019650
29111285,35431866
23272774,282673247
11485800,56003469
33006457,173104818
127916913,290144095
61292108,31502990
21246981,131723065
20629176,257595654
110859715,350189039
111609304,220647588
57713538,222661583
15638527,1981344
34897837,6018160
52379105,299945340
123419819,173102734
44494127,126643952
104248411,191065007
109354262,246131692
22136679,281767222
25737649,142386913
103147567,291601993
25132855,271253350
128243085,83760958
139325977,351000813
34273207,349050833
108524873,234027129
49897929,81593217
33259936,33058116
42464743,396345805
65163618,203736342
57384852,164209891
42873856,292681575
57264570,88218001
16796200,198735238
21206283,386052773
125528876,288747722
118144704,226514147
141461237,307204082
33822250,110231328
123122894,82335568
132236660,212485923
54827588,80123266
140386565,172769770
114984851,266714566
111311287,307935920
110948224,109229077
61419422,386794554
27969710,374147936
135723243,30532658
118468158,215099943
110366401,196162112
123631835,205137756
29017898,48414907
129662025,75860939
34539613,253833588
116304902,256149392
40587106,120880398
59193075,192588724
131978114,114601359
40391653,325937905
107574791,69824780
138397644,229829564
29396660,191024818
129358260,117788760
36075446,117975780
131860535,328503821
103713976,321369800
48559665,225664230
120051955,56451599
106947215,401007692
11522967,18874217
129406917,294176112
140943878,367036344
25132855,234382029
13752315,288139279
15430282,174593079
33382018,274230363
16515670,63326469
54133886,43248973
31561630,300057453
138062871,397558899
15752995,253280862
38195252,279637431
35206417,363786742
1211491,378659296
41115046,264257261
32176885,381675179
119809635,115796340
12626139,72816104
4641860,59598293
126672576,193749949
142282191,32048332
37163204,397048295
65156859,321613845
109321520,152762467
5696081,199315109
134116374,314092772
62970377,75112263
25417216,303265072
111613774,334753341
54745268,344150151
123779201,161591464
114883550,228670354
20557197,106372987
32777689,150879193
25546651,306137919
141957980,178013138
110047042,66154102
116922236,47718787
12215373,383518258
13311306,219615888
63220007,201873573
140733671,72712541
1953838,185833942
123698981,388531040
11244543,345148877
42873856,17026924
34539613,32294831
58489269,370434746
1111549,123026843
113532770,368777120
61814261,125542805
17283364,320370971
139579180,330075820
11119782,316315871
128624310,57054302
48433227,285721157
129240225,339980692
100442521,244784735
12179052,325403644
20921574,55257679
61972961,231064336
13346727,20777055
63509042,55431527
60956726,245208141
136098606,35049889
62532170,83050674
49424301,362084924
138062871,19018529
32060788,136931663
104009491,50050572
42873856,1213196
25337005,62970440
132941363,305539405
25141780,29573686
111199771,59345039
1211491,242480594
47334134,157190077
44536376,2478260
5103407,381023812
41011798,254263853
115988195,29045444
131832287,395323831
33538654,239598540
110047042,288526992
109328066,154505873
112101175,326123555
119742135,170595327
10935519,110814192
16401055,304490427
118774089,114752049
135937269,145363151
106960781,161677901
135068553,317899644
136664616,33074683
108318200,73706845
116922236,286425312
109321520,371242030
30168030,35082467
12853122,99503991
20627865,390734229
130937426,252461996
115086110,375652961
48790890,212379175
117689099,354098170
116159885,53519783
5101526,400789027
47679077,199069547
139988692,358979925
124030328,117204162
22288686,21162252
128130132,292534522
133397231,165821390
308109,364285475
104062273,300538440
112457266,184727550
134998335,78523662
48594900,283170155
45986348,331115213
55801187,172949677
45287939,312336407
120998167,14481353
112101175,338449456
45542840,390667188
141137969,384937378
37233131,170457378
60498662,175385057
140087621,361869374
122040080,115820032
109733166,218225308
141630755,102368847
41960104,387968506
116823443,103816395
40587106,11304976
138022914,271797663
64167992,98357784
62532170,352136523
116592686,250289765
126997008,62952813
50706541,67146802
34539613,161382131
60585233,126411206
12073638,106304028
14933785,397563274
10345350,7275644
17939047,273578661
54669674,309759721
125528876,203144127
38714774,360374089
12231000,307376449
102676297,272482949
58115061,321540448
40982515,46171861
20231406,8949190
16974739,205832074
